time	charge	power
1523	-nan(ind)	-nan(ind)
1524	-nan(ind)	-nan(ind)
1525	-nan(ind)	-nan(ind)
1526	-nan(ind)	-nan(ind)
1527	-nan(ind)	-nan(ind)
1528	-nan(ind)	-nan(ind)
1529	-nan(ind)	-nan(ind)
1530	-nan(ind)	-nan(ind)
1531	-nan(ind)	-nan(ind)
1532	-nan(ind)	-nan(ind)
1533	-nan(ind)	-nan(ind)
1534	-nan(ind)	-nan(ind)
1535	-nan(ind)	-nan(ind)
1536	-nan(ind)	-nan(ind)
1537	-nan(ind)	-nan(ind)
1538	-nan(ind)	-nan(ind)
1539	-nan(ind)	-nan(ind)
1540	-nan(ind)	-nan(ind)
1541	-nan(ind)	-nan(ind)
1542	-nan(ind)	-nan(ind)
1543	-nan(ind)	-nan(ind)
1544	-nan(ind)	-nan(ind)
1545	-nan(ind)	-nan(ind)
1546	-nan(ind)	-nan(ind)
1547	-nan(ind)	-nan(ind)
1548	-nan(ind)	-nan(ind)
1549	-nan(ind)	-nan(ind)
1550	-nan(ind)	-nan(ind)
1551	-nan(ind)	-nan(ind)
1552	-nan(ind)	-nan(ind)
1553	-nan(ind)	-nan(ind)
1554	-nan(ind)	-nan(ind)
1555	-nan(ind)	-nan(ind)
1556	-nan(ind)	-nan(ind)
1557	-nan(ind)	-nan(ind)
1558	-nan(ind)	-nan(ind)
1559	-nan(ind)	-nan(ind)
1560	-nan(ind)	-nan(ind)
1561	-nan(ind)	-nan(ind)
1562	-nan(ind)	-nan(ind)
1563	-nan(ind)	-nan(ind)
1564	-nan(ind)	-nan(ind)
1565	-nan(ind)	-nan(ind)
1566	-nan(ind)	-nan(ind)
1567	-nan(ind)	-nan(ind)
1568	-nan(ind)	-nan(ind)
1569	-nan(ind)	-nan(ind)
1570	-nan(ind)	-nan(ind)
1571	-nan(ind)	-nan(ind)
1572	-nan(ind)	-nan(ind)
1573	-nan(ind)	-nan(ind)
1574	-nan(ind)	-nan(ind)
1575	-nan(ind)	-nan(ind)
1576	-nan(ind)	-nan(ind)
1577	-nan(ind)	-nan(ind)
1578	-nan(ind)	-nan(ind)
1579	-nan(ind)	-nan(ind)
1580	-nan(ind)	-nan(ind)
1581	-nan(ind)	-nan(ind)
1582	-nan(ind)	-nan(ind)
1583	-nan(ind)	-nan(ind)
1584	-nan(ind)	-nan(ind)
1585	-nan(ind)	-nan(ind)
1586	-nan(ind)	-nan(ind)
1587	-nan(ind)	-nan(ind)
1588	-nan(ind)	-nan(ind)
1589	-nan(ind)	-nan(ind)
1590	-nan(ind)	-nan(ind)
1591	-nan(ind)	-nan(ind)
1592	-nan(ind)	-nan(ind)
1593	-nan(ind)	-nan(ind)
1594	-nan(ind)	-nan(ind)
1595	-nan(ind)	-nan(ind)
1596	-nan(ind)	-nan(ind)
1597	-nan(ind)	-nan(ind)
1598	-nan(ind)	-nan(ind)
1599	-nan(ind)	-nan(ind)
1600	-nan(ind)	-nan(ind)
1601	-nan(ind)	-nan(ind)
1602	-nan(ind)	-nan(ind)
1603	-nan(ind)	-nan(ind)
1604	-nan(ind)	-nan(ind)
1605	-nan(ind)	-nan(ind)
1606	-nan(ind)	-nan(ind)
1607	-nan(ind)	-nan(ind)
1608	-nan(ind)	-nan(ind)
1609	-nan(ind)	-nan(ind)
1610	-nan(ind)	-nan(ind)
1611	-nan(ind)	-nan(ind)
1612	-nan(ind)	-nan(ind)
1613	-nan(ind)	-nan(ind)
1614	-nan(ind)	-nan(ind)
1615	-nan(ind)	-nan(ind)
1616	-nan(ind)	-nan(ind)
1617	-nan(ind)	-nan(ind)
1618	-nan(ind)	-nan(ind)
1619	-nan(ind)	-nan(ind)
1620	-nan(ind)	-nan(ind)
1621	-nan(ind)	-nan(ind)
1622	-nan(ind)	-nan(ind)
1623	-nan(ind)	-nan(ind)
1624	-nan(ind)	-nan(ind)
1625	-nan(ind)	-nan(ind)
1626	-nan(ind)	-nan(ind)
1627	-nan(ind)	-nan(ind)
1628	-nan(ind)	-nan(ind)
1629	-nan(ind)	-nan(ind)
1630	-nan(ind)	-nan(ind)
1631	-nan(ind)	-nan(ind)
1632	-nan(ind)	-nan(ind)
1633	-nan(ind)	-nan(ind)
1634	-nan(ind)	-nan(ind)
1635	-nan(ind)	-nan(ind)
1636	-nan(ind)	-nan(ind)
1637	-nan(ind)	-nan(ind)
1638	-nan(ind)	-nan(ind)
1639	-nan(ind)	-nan(ind)
1640	-nan(ind)	-nan(ind)
1641	-nan(ind)	-nan(ind)
1642	-nan(ind)	-nan(ind)
1643	-nan(ind)	-nan(ind)
1644	-nan(ind)	-nan(ind)
1645	-nan(ind)	-nan(ind)
1646	-nan(ind)	-nan(ind)
1647	-nan(ind)	-nan(ind)
1648	-nan(ind)	-nan(ind)
1649	-nan(ind)	-nan(ind)
1650	-nan(ind)	-nan(ind)
1651	-nan(ind)	-nan(ind)
1652	-nan(ind)	-nan(ind)
1653	-nan(ind)	-nan(ind)
1654	-nan(ind)	-nan(ind)
1655	-nan(ind)	-nan(ind)
1656	-nan(ind)	-nan(ind)
1657	-nan(ind)	-nan(ind)
1658	-nan(ind)	-nan(ind)
1659	-nan(ind)	-nan(ind)
1660	-nan(ind)	-nan(ind)
1661	-nan(ind)	-nan(ind)
1662	-nan(ind)	-nan(ind)
1663	-nan(ind)	-nan(ind)
1664	-nan(ind)	-nan(ind)
1665	-nan(ind)	-nan(ind)
1666	-nan(ind)	-nan(ind)
1667	-nan(ind)	-nan(ind)
1668	-nan(ind)	-nan(ind)
1669	-nan(ind)	-nan(ind)
1670	-nan(ind)	-nan(ind)
1671	-nan(ind)	-nan(ind)
1672	-nan(ind)	-nan(ind)
1673	-nan(ind)	-nan(ind)
1674	-nan(ind)	-nan(ind)
1675	-nan(ind)	-nan(ind)
1676	-nan(ind)	-nan(ind)
1677	-nan(ind)	-nan(ind)
1678	-nan(ind)	-nan(ind)
1679	-nan(ind)	-nan(ind)
1680	-nan(ind)	-nan(ind)
1681	-nan(ind)	-nan(ind)
1682	-nan(ind)	-nan(ind)
1683	-nan(ind)	-nan(ind)
1684	-nan(ind)	-nan(ind)
1685	-nan(ind)	-nan(ind)
1686	-nan(ind)	-nan(ind)
1687	-nan(ind)	-nan(ind)
1688	-nan(ind)	-nan(ind)
1689	-nan(ind)	-nan(ind)
1690	-nan(ind)	-nan(ind)
1691	-nan(ind)	-nan(ind)
1692	-nan(ind)	-nan(ind)
1693	-nan(ind)	-nan(ind)
1694	-nan(ind)	-nan(ind)
1695	-nan(ind)	-nan(ind)
1696	-nan(ind)	-nan(ind)
1697	-nan(ind)	-nan(ind)
1698	-nan(ind)	-nan(ind)
1699	-nan(ind)	-nan(ind)
1700	-nan(ind)	-nan(ind)
1701	-nan(ind)	-nan(ind)
1702	-nan(ind)	-nan(ind)
1703	-nan(ind)	-nan(ind)
1704	-nan(ind)	-nan(ind)
1705	-nan(ind)	-nan(ind)
1706	-nan(ind)	-nan(ind)
1707	-nan(ind)	-nan(ind)
1708	-nan(ind)	-nan(ind)
1709	-nan(ind)	-nan(ind)
1710	-nan(ind)	-nan(ind)
1711	-nan(ind)	-nan(ind)
1712	-nan(ind)	-nan(ind)
1713	-nan(ind)	-nan(ind)
1714	-nan(ind)	-nan(ind)
1715	-nan(ind)	-nan(ind)
1716	-nan(ind)	-nan(ind)
1717	-nan(ind)	-nan(ind)
1718	-nan(ind)	-nan(ind)
1719	-nan(ind)	-nan(ind)
1720	-nan(ind)	-nan(ind)
1721	-nan(ind)	-nan(ind)
1722	-nan(ind)	-nan(ind)
1723	-nan(ind)	-nan(ind)
1724	-nan(ind)	-nan(ind)
1725	-nan(ind)	-nan(ind)
1726	-nan(ind)	-nan(ind)
1727	-nan(ind)	-nan(ind)
1728	-nan(ind)	-nan(ind)
1729	-nan(ind)	-nan(ind)
1730	-nan(ind)	-nan(ind)
1731	-nan(ind)	-nan(ind)
1732	-nan(ind)	-nan(ind)
1733	-nan(ind)	-nan(ind)
1734	-nan(ind)	-nan(ind)
1735	-nan(ind)	-nan(ind)
1736	-nan(ind)	-nan(ind)
1737	-nan(ind)	-nan(ind)
1738	-nan(ind)	-nan(ind)
1739	-nan(ind)	-nan(ind)
1740	-nan(ind)	-nan(ind)
1741	-nan(ind)	-nan(ind)
1742	-nan(ind)	-nan(ind)
1743	-nan(ind)	-nan(ind)
1744	-nan(ind)	-nan(ind)
1745	-nan(ind)	-nan(ind)
1746	-nan(ind)	-nan(ind)
1747	-nan(ind)	-nan(ind)
1748	-nan(ind)	-nan(ind)
1749	-nan(ind)	-nan(ind)
1750	-nan(ind)	-nan(ind)
1751	-nan(ind)	-nan(ind)
1752	-nan(ind)	-nan(ind)
1753	-nan(ind)	-nan(ind)
1754	-nan(ind)	-nan(ind)
1755	-nan(ind)	-nan(ind)
1756	-nan(ind)	-nan(ind)
1757	-nan(ind)	-nan(ind)
1758	-nan(ind)	-nan(ind)
1759	-nan(ind)	-nan(ind)
1760	-nan(ind)	-nan(ind)
1761	-nan(ind)	-nan(ind)
1762	-nan(ind)	-nan(ind)
1763	-nan(ind)	-nan(ind)
1764	-nan(ind)	-nan(ind)
1765	-nan(ind)	-nan(ind)
1766	-nan(ind)	-nan(ind)
1767	-nan(ind)	-nan(ind)
1768	-nan(ind)	-nan(ind)
1769	-nan(ind)	-nan(ind)
1770	-nan(ind)	-nan(ind)
1771	-nan(ind)	-nan(ind)
1772	-nan(ind)	-nan(ind)
1773	-nan(ind)	-nan(ind)
1774	-nan(ind)	-nan(ind)
1775	-nan(ind)	-nan(ind)
1776	-nan(ind)	-nan(ind)
1777	-nan(ind)	-nan(ind)
1778	-nan(ind)	-nan(ind)
1779	-nan(ind)	-nan(ind)
1780	-nan(ind)	-nan(ind)
1781	-nan(ind)	-nan(ind)
1782	-nan(ind)	-nan(ind)
1783	-nan(ind)	-nan(ind)
1784	-nan(ind)	-nan(ind)
1785	-nan(ind)	-nan(ind)
1786	-nan(ind)	-nan(ind)
1787	-nan(ind)	-nan(ind)
1788	-nan(ind)	-nan(ind)
1789	-nan(ind)	-nan(ind)
1790	-nan(ind)	-nan(ind)
1791	-nan(ind)	-nan(ind)
1792	-nan(ind)	-nan(ind)
1793	-nan(ind)	-nan(ind)
1794	-nan(ind)	-nan(ind)
1795	-nan(ind)	-nan(ind)
1796	-nan(ind)	-nan(ind)
1797	-nan(ind)	-nan(ind)
1798	-nan(ind)	-nan(ind)
1799	-nan(ind)	-nan(ind)
1800	-nan(ind)	-nan(ind)
1801	-nan(ind)	-nan(ind)
1802	-nan(ind)	-nan(ind)
1803	-nan(ind)	-nan(ind)
1804	-nan(ind)	-nan(ind)
1805	-nan(ind)	-nan(ind)
1806	-nan(ind)	-nan(ind)
1807	-nan(ind)	-nan(ind)
1808	-nan(ind)	-nan(ind)
1809	-nan(ind)	-nan(ind)
1810	-nan(ind)	-nan(ind)
1811	-nan(ind)	-nan(ind)
1812	-nan(ind)	-nan(ind)
1813	-nan(ind)	-nan(ind)
1814	-nan(ind)	-nan(ind)
1815	-nan(ind)	-nan(ind)
1816	-nan(ind)	-nan(ind)
1817	-nan(ind)	-nan(ind)
1818	-nan(ind)	-nan(ind)
1819	-nan(ind)	-nan(ind)
1820	-nan(ind)	-nan(ind)
1821	-nan(ind)	-nan(ind)
1822	-nan(ind)	-nan(ind)
1823	-nan(ind)	-nan(ind)
1824	-nan(ind)	-nan(ind)
1825	-nan(ind)	-nan(ind)
1826	-nan(ind)	-nan(ind)
1827	-nan(ind)	-nan(ind)
1828	-nan(ind)	-nan(ind)
1829	-nan(ind)	-nan(ind)
1830	-nan(ind)	-nan(ind)
1831	-nan(ind)	-nan(ind)
1832	-nan(ind)	-nan(ind)
1833	-nan(ind)	-nan(ind)
1834	-nan(ind)	-nan(ind)
1835	-nan(ind)	-nan(ind)
1836	-nan(ind)	-nan(ind)
1837	-nan(ind)	-nan(ind)
1838	-nan(ind)	-nan(ind)
1839	-nan(ind)	-nan(ind)
1840	-nan(ind)	-nan(ind)
1841	-nan(ind)	-nan(ind)
1842	-nan(ind)	-nan(ind)
1843	-nan(ind)	-nan(ind)
1844	-nan(ind)	-nan(ind)
1845	-nan(ind)	-nan(ind)
1846	-nan(ind)	-nan(ind)
1847	-nan(ind)	-nan(ind)
1848	-nan(ind)	-nan(ind)
1849	-nan(ind)	-nan(ind)
1850	-nan(ind)	-nan(ind)
1851	-nan(ind)	-nan(ind)
1852	-nan(ind)	-nan(ind)
1853	-nan(ind)	-nan(ind)
1854	-nan(ind)	-nan(ind)
1855	-nan(ind)	-nan(ind)
1856	-nan(ind)	-nan(ind)
1857	-nan(ind)	-nan(ind)
1858	-nan(ind)	-nan(ind)
1859	-nan(ind)	-nan(ind)
1860	-nan(ind)	-nan(ind)
1861	-nan(ind)	-nan(ind)
1862	-nan(ind)	-nan(ind)
1863	-nan(ind)	-nan(ind)
1864	-nan(ind)	-nan(ind)
1865	-nan(ind)	-nan(ind)
1866	-nan(ind)	-nan(ind)
1867	-nan(ind)	-nan(ind)
1868	-nan(ind)	-nan(ind)
1869	-nan(ind)	-nan(ind)
1870	-nan(ind)	-nan(ind)
1871	-nan(ind)	-nan(ind)
1872	-nan(ind)	-nan(ind)
1873	-nan(ind)	-nan(ind)
1874	-nan(ind)	-nan(ind)
1875	-nan(ind)	-nan(ind)
1876	-nan(ind)	-nan(ind)
1877	-nan(ind)	-nan(ind)
1878	-nan(ind)	-nan(ind)
1879	-nan(ind)	-nan(ind)
1880	-nan(ind)	-nan(ind)
1881	-nan(ind)	-nan(ind)
1882	-nan(ind)	-nan(ind)
1883	-nan(ind)	-nan(ind)
1884	-nan(ind)	-nan(ind)
1885	-nan(ind)	-nan(ind)
1886	-nan(ind)	-nan(ind)
1887	-nan(ind)	-nan(ind)
1888	-nan(ind)	-nan(ind)
1889	-nan(ind)	-nan(ind)
1890	-nan(ind)	-nan(ind)
1891	-nan(ind)	-nan(ind)
1892	-nan(ind)	-nan(ind)
1893	-nan(ind)	-nan(ind)
1894	-nan(ind)	-nan(ind)
1895	-nan(ind)	-nan(ind)
1896	-nan(ind)	-nan(ind)
1897	-nan(ind)	-nan(ind)
1898	-nan(ind)	-nan(ind)
1899	-nan(ind)	-nan(ind)
1900	-nan(ind)	-nan(ind)
1901	-nan(ind)	-nan(ind)
1902	-nan(ind)	-nan(ind)
1903	-nan(ind)	-nan(ind)
1904	-nan(ind)	-nan(ind)
1905	-nan(ind)	-nan(ind)
1906	-nan(ind)	-nan(ind)
1907	-nan(ind)	-nan(ind)
1908	-nan(ind)	-nan(ind)
1909	-nan(ind)	-nan(ind)
1910	-nan(ind)	-nan(ind)
1911	-nan(ind)	-nan(ind)
1912	-nan(ind)	-nan(ind)
1913	-nan(ind)	-nan(ind)
1914	-nan(ind)	-nan(ind)
1915	-nan(ind)	-nan(ind)
1916	-nan(ind)	-nan(ind)
1917	-nan(ind)	-nan(ind)
1918	-nan(ind)	-nan(ind)
1919	-nan(ind)	-nan(ind)
1920	-nan(ind)	-nan(ind)
1921	-nan(ind)	-nan(ind)
1922	-nan(ind)	-nan(ind)
1923	-nan(ind)	-nan(ind)
1924	-nan(ind)	-nan(ind)
1925	-nan(ind)	-nan(ind)
1926	-nan(ind)	-nan(ind)
1927	-nan(ind)	-nan(ind)
1928	-nan(ind)	-nan(ind)
1929	-nan(ind)	-nan(ind)
1930	-nan(ind)	-nan(ind)
1931	-nan(ind)	-nan(ind)
1932	-nan(ind)	-nan(ind)
1933	-nan(ind)	-nan(ind)
1934	-nan(ind)	-nan(ind)
1935	-nan(ind)	-nan(ind)
1936	-nan(ind)	-nan(ind)
1937	-nan(ind)	-nan(ind)
1938	-nan(ind)	-nan(ind)
1939	-nan(ind)	-nan(ind)
1940	-nan(ind)	-nan(ind)
1941	-nan(ind)	-nan(ind)
1942	-nan(ind)	-nan(ind)
1943	-nan(ind)	-nan(ind)
1944	-nan(ind)	-nan(ind)
1945	-nan(ind)	-nan(ind)
1946	-nan(ind)	-nan(ind)
1947	-nan(ind)	-nan(ind)
1948	-nan(ind)	-nan(ind)
1949	-nan(ind)	-nan(ind)
1950	-nan(ind)	-nan(ind)
1951	-nan(ind)	-nan(ind)
1952	-nan(ind)	-nan(ind)
1953	-nan(ind)	-nan(ind)
1954	-nan(ind)	-nan(ind)
1955	-nan(ind)	-nan(ind)
1956	-nan(ind)	-nan(ind)
1957	-nan(ind)	-nan(ind)
1958	-nan(ind)	-nan(ind)
1959	-nan(ind)	-nan(ind)
1960	-nan(ind)	-nan(ind)
1961	-nan(ind)	-nan(ind)
1962	-nan(ind)	-nan(ind)
1963	-nan(ind)	-nan(ind)
1964	-nan(ind)	-nan(ind)
1965	-nan(ind)	-nan(ind)
1966	-nan(ind)	-nan(ind)
1967	-nan(ind)	-nan(ind)
1968	-nan(ind)	-nan(ind)
1969	-nan(ind)	-nan(ind)
1970	-nan(ind)	-nan(ind)
1971	-nan(ind)	-nan(ind)
1972	-nan(ind)	-nan(ind)
1973	-nan(ind)	-nan(ind)
1974	-nan(ind)	-nan(ind)
1975	-nan(ind)	-nan(ind)
1976	-nan(ind)	-nan(ind)
1977	-nan(ind)	-nan(ind)
1978	-nan(ind)	-nan(ind)
1979	-nan(ind)	-nan(ind)
1980	-nan(ind)	-nan(ind)
1981	-nan(ind)	-nan(ind)
1982	-nan(ind)	-nan(ind)
1983	-nan(ind)	-nan(ind)
1984	-nan(ind)	-nan(ind)
1985	-nan(ind)	-nan(ind)
1986	-nan(ind)	-nan(ind)
1987	-nan(ind)	-nan(ind)
1988	-nan(ind)	-nan(ind)
1989	-nan(ind)	-nan(ind)
1990	-nan(ind)	-nan(ind)
1991	-nan(ind)	-nan(ind)
1992	-nan(ind)	-nan(ind)
1993	-nan(ind)	-nan(ind)
1994	-nan(ind)	-nan(ind)
1995	-nan(ind)	-nan(ind)
1996	-nan(ind)	-nan(ind)
1997	-nan(ind)	-nan(ind)
1998	-nan(ind)	-nan(ind)
1999	-nan(ind)	-nan(ind)
2000	-nan(ind)	-nan(ind)
2001	-nan(ind)	-nan(ind)
2002	-nan(ind)	-nan(ind)
2003	-nan(ind)	-nan(ind)
2004	-nan(ind)	-nan(ind)
2005	-nan(ind)	-nan(ind)
2006	-nan(ind)	-nan(ind)
2007	-nan(ind)	-nan(ind)
2008	-nan(ind)	-nan(ind)
2009	-nan(ind)	-nan(ind)
2010	-nan(ind)	-nan(ind)
2011	-nan(ind)	-nan(ind)
2012	-nan(ind)	-nan(ind)
2013	-nan(ind)	-nan(ind)
2014	-nan(ind)	-nan(ind)
2015	-nan(ind)	-nan(ind)
2016	-nan(ind)	-nan(ind)
2017	-nan(ind)	-nan(ind)
2018	-nan(ind)	-nan(ind)
2019	-nan(ind)	-nan(ind)
2020	-nan(ind)	-nan(ind)
2021	-nan(ind)	-nan(ind)
2022	-nan(ind)	-nan(ind)
2023	-nan(ind)	-nan(ind)
2024	-nan(ind)	-nan(ind)
2025	-nan(ind)	-nan(ind)
2026	-nan(ind)	-nan(ind)
2027	-nan(ind)	-nan(ind)
2028	-nan(ind)	-nan(ind)
2029	-nan(ind)	-nan(ind)
2030	-nan(ind)	-nan(ind)
2031	-nan(ind)	-nan(ind)
2032	-nan(ind)	-nan(ind)
2033	-nan(ind)	-nan(ind)
2034	-nan(ind)	-nan(ind)
2035	-nan(ind)	-nan(ind)
2036	-nan(ind)	-nan(ind)
2037	-nan(ind)	-nan(ind)
2038	-nan(ind)	-nan(ind)
2039	-nan(ind)	-nan(ind)
2040	-nan(ind)	-nan(ind)
2041	-nan(ind)	-nan(ind)
2042	-nan(ind)	-nan(ind)
2043	-nan(ind)	-nan(ind)
2044	-nan(ind)	-nan(ind)
2045	-nan(ind)	-nan(ind)
2046	-nan(ind)	-nan(ind)
2047	-nan(ind)	-nan(ind)
2048	-nan(ind)	-nan(ind)
2049	-nan(ind)	-nan(ind)
2050	-nan(ind)	-nan(ind)
2051	-nan(ind)	-nan(ind)
2052	-nan(ind)	-nan(ind)
2053	-nan(ind)	-nan(ind)
2054	-nan(ind)	-nan(ind)
2055	-nan(ind)	-nan(ind)
2056	-nan(ind)	-nan(ind)
2057	-nan(ind)	-nan(ind)
2058	-nan(ind)	-nan(ind)
2059	-nan(ind)	-nan(ind)
2060	-nan(ind)	-nan(ind)
2061	-nan(ind)	-nan(ind)
2062	-nan(ind)	-nan(ind)
2063	-nan(ind)	-nan(ind)
2064	-nan(ind)	-nan(ind)
2065	-nan(ind)	-nan(ind)
2066	-nan(ind)	-nan(ind)
2067	-nan(ind)	-nan(ind)
2068	-nan(ind)	-nan(ind)
2069	-nan(ind)	-nan(ind)
2070	-nan(ind)	-nan(ind)
2071	-nan(ind)	-nan(ind)
2072	-nan(ind)	-nan(ind)
2073	-nan(ind)	-nan(ind)
2074	-nan(ind)	-nan(ind)
2075	-nan(ind)	-nan(ind)
2076	-nan(ind)	-nan(ind)
2077	-nan(ind)	-nan(ind)
2078	-nan(ind)	-nan(ind)
2079	-nan(ind)	-nan(ind)
2080	-nan(ind)	-nan(ind)
2081	-nan(ind)	-nan(ind)
2082	-nan(ind)	-nan(ind)
2083	-nan(ind)	-nan(ind)
2084	-nan(ind)	-nan(ind)
2085	-nan(ind)	-nan(ind)
2086	-nan(ind)	-nan(ind)
2087	-nan(ind)	-nan(ind)
2088	-nan(ind)	-nan(ind)
2089	-nan(ind)	-nan(ind)
2090	-nan(ind)	-nan(ind)
2091	-nan(ind)	-nan(ind)
2092	-nan(ind)	-nan(ind)
2093	-nan(ind)	-nan(ind)
2094	-nan(ind)	-nan(ind)
2095	-nan(ind)	-nan(ind)
2096	-nan(ind)	-nan(ind)
2097	-nan(ind)	-nan(ind)
2098	-nan(ind)	-nan(ind)
2099	-nan(ind)	-nan(ind)
2100	-nan(ind)	-nan(ind)
2101	-nan(ind)	-nan(ind)
2102	-nan(ind)	-nan(ind)
2103	-nan(ind)	-nan(ind)
2104	-nan(ind)	-nan(ind)
2105	-nan(ind)	-nan(ind)
2106	-nan(ind)	-nan(ind)
2107	-nan(ind)	-nan(ind)
2108	-nan(ind)	-nan(ind)
2109	-nan(ind)	-nan(ind)
2110	-nan(ind)	-nan(ind)
2111	-nan(ind)	-nan(ind)
2112	-nan(ind)	-nan(ind)
2113	-nan(ind)	-nan(ind)
2114	-nan(ind)	-nan(ind)
2115	-nan(ind)	-nan(ind)
2116	-nan(ind)	-nan(ind)
2117	-nan(ind)	-nan(ind)
2118	-nan(ind)	-nan(ind)
2119	-nan(ind)	-nan(ind)
2120	-nan(ind)	-nan(ind)
2121	-nan(ind)	-nan(ind)
2122	-nan(ind)	-nan(ind)
2123	-nan(ind)	-nan(ind)
2124	-nan(ind)	-nan(ind)
2125	-nan(ind)	-nan(ind)
2126	-nan(ind)	-nan(ind)
2127	-nan(ind)	-nan(ind)
2128	-nan(ind)	-nan(ind)
2129	-nan(ind)	-nan(ind)
2130	-nan(ind)	-nan(ind)
2131	-nan(ind)	-nan(ind)
2132	-nan(ind)	-nan(ind)
2133	-nan(ind)	-nan(ind)
2134	-nan(ind)	-nan(ind)
2135	-nan(ind)	-nan(ind)
2136	-nan(ind)	-nan(ind)
2137	-nan(ind)	-nan(ind)
2138	-nan(ind)	-nan(ind)
2139	-nan(ind)	-nan(ind)
2140	-nan(ind)	-nan(ind)
2141	-nan(ind)	-nan(ind)
2142	-nan(ind)	-nan(ind)
2143	-nan(ind)	-nan(ind)
2144	-nan(ind)	-nan(ind)
2145	-nan(ind)	-nan(ind)
2146	-nan(ind)	-nan(ind)
2147	-nan(ind)	-nan(ind)
2148	-nan(ind)	-nan(ind)
2149	-nan(ind)	-nan(ind)
2150	-nan(ind)	-nan(ind)
2151	-nan(ind)	-nan(ind)
2152	-nan(ind)	-nan(ind)
2153	-nan(ind)	-nan(ind)
2154	-nan(ind)	-nan(ind)
2155	-nan(ind)	-nan(ind)
2156	-nan(ind)	-nan(ind)
2157	-nan(ind)	-nan(ind)
2158	-nan(ind)	-nan(ind)
2159	-nan(ind)	-nan(ind)
2160	-nan(ind)	-nan(ind)
2161	-nan(ind)	-nan(ind)
2162	-nan(ind)	-nan(ind)
2163	-nan(ind)	-nan(ind)
2164	-nan(ind)	-nan(ind)
2165	-nan(ind)	-nan(ind)
2166	-nan(ind)	-nan(ind)
2167	-nan(ind)	-nan(ind)
2168	-nan(ind)	-nan(ind)
2169	-nan(ind)	-nan(ind)
2170	-nan(ind)	-nan(ind)
2171	-nan(ind)	-nan(ind)
2172	-nan(ind)	-nan(ind)
2173	-nan(ind)	-nan(ind)
2174	-nan(ind)	-nan(ind)
2175	-nan(ind)	-nan(ind)
2176	-nan(ind)	-nan(ind)
2177	-nan(ind)	-nan(ind)
2178	-nan(ind)	-nan(ind)
2179	-nan(ind)	-nan(ind)
2180	-nan(ind)	-nan(ind)
2181	-nan(ind)	-nan(ind)
2182	-nan(ind)	-nan(ind)
2183	-nan(ind)	-nan(ind)
2184	-nan(ind)	-nan(ind)
2185	-nan(ind)	-nan(ind)
2186	-nan(ind)	-nan(ind)
2187	-nan(ind)	-nan(ind)
2188	-nan(ind)	-nan(ind)
2189	-nan(ind)	-nan(ind)
2190	-nan(ind)	-nan(ind)
2191	-nan(ind)	-nan(ind)
2192	-nan(ind)	-nan(ind)
2193	-nan(ind)	-nan(ind)
2194	-nan(ind)	-nan(ind)
2195	-nan(ind)	-nan(ind)
2196	-nan(ind)	-nan(ind)
2197	-nan(ind)	-nan(ind)
2198	-nan(ind)	-nan(ind)
2199	-nan(ind)	-nan(ind)
2200	-nan(ind)	-nan(ind)
2201	-nan(ind)	-nan(ind)
2202	-nan(ind)	-nan(ind)
2203	-nan(ind)	-nan(ind)
2204	-nan(ind)	-nan(ind)
2205	-nan(ind)	-nan(ind)
2206	-nan(ind)	-nan(ind)
2207	-nan(ind)	-nan(ind)
2208	-nan(ind)	-nan(ind)
2209	-nan(ind)	-nan(ind)
2210	-nan(ind)	-nan(ind)
2211	-nan(ind)	-nan(ind)
2212	-nan(ind)	-nan(ind)
2213	-nan(ind)	-nan(ind)
2214	-nan(ind)	-nan(ind)
2215	-nan(ind)	-nan(ind)
2216	-nan(ind)	-nan(ind)
2217	-nan(ind)	-nan(ind)
2218	-nan(ind)	-nan(ind)
2219	-nan(ind)	-nan(ind)
2220	-nan(ind)	-nan(ind)
2221	-nan(ind)	-nan(ind)
2222	-nan(ind)	-nan(ind)
2223	-nan(ind)	-nan(ind)
2224	-nan(ind)	-nan(ind)
2225	-nan(ind)	-nan(ind)
2226	-nan(ind)	-nan(ind)
2227	-nan(ind)	-nan(ind)
2228	-nan(ind)	-nan(ind)
2229	-nan(ind)	-nan(ind)
2230	-nan(ind)	-nan(ind)
2231	-nan(ind)	-nan(ind)
2232	-nan(ind)	-nan(ind)
2233	-nan(ind)	-nan(ind)
2234	-nan(ind)	-nan(ind)
2235	-nan(ind)	-nan(ind)
2236	-nan(ind)	-nan(ind)
2237	-nan(ind)	-nan(ind)
2238	-nan(ind)	-nan(ind)
2239	-nan(ind)	-nan(ind)
2240	-nan(ind)	-nan(ind)
2241	-nan(ind)	-nan(ind)
2242	-nan(ind)	-nan(ind)
2243	-nan(ind)	-nan(ind)
2244	-nan(ind)	-nan(ind)
2245	-nan(ind)	-nan(ind)
2246	-nan(ind)	-nan(ind)
2247	-nan(ind)	-nan(ind)
2248	-nan(ind)	-nan(ind)
2249	-nan(ind)	-nan(ind)
2250	-nan(ind)	-nan(ind)
2251	-nan(ind)	-nan(ind)
2252	-nan(ind)	-nan(ind)
2253	-nan(ind)	-nan(ind)
2254	-nan(ind)	-nan(ind)
2255	-nan(ind)	-nan(ind)
2256	-nan(ind)	-nan(ind)
2257	-nan(ind)	-nan(ind)
2258	-nan(ind)	-nan(ind)
